created_at,Text,Sentiment,Score
2024-05-25 04:26:47+00:00,demi dah boros bgt dikitdikit scan qris cokkkkkk,negative,9.975.535.273.551.940
2024-05-25 04:47:58+00:00,pengen hemat sepanjang bulan tp kek keluar kamar dikit scan qris ketemu orang dikit gesek kartu alfamart dikit tap emoney,neutral,9.864.813.089.370.720
2024-05-25 05:00:04+00:00,Ada juga Cashback Gajian di akhir bulan hingga Rp50 Ribu! Let s go ke Gramedia pakai QRIS D-Bank PRO #SelaluMenggoda Periode hingga 31 Desember 2024 Info: https://t.co/2pNFxGZi07 #DBankPRO #SelaluMenggoda https://t.co/Te7U9Q2cEs,neutral,885.037.362.575.531
2024-05-25 05:08:01+00:00,Diskon s.d 15% di Prodia Dapatkan diskon s.d 15% di Prodia dengan transaksi menggunakan QRIS MotionBank Info: https://t.co/bFIqOWSFwB ️ Berlaku s.d 31 Januari 2026 ️ 1500188 | https://t.co/cZDCrvIzf3 | https://t.co/BzhK0K6DYV #MNCBank #MotionBank https://t.co/lg4yCvisxn,neutral,9.870.352.149.009.700
2024-05-25 07:07:39+00:00,Berhasil Secured 2024 Byeon Woo Seok Asia Fanmeeting Tour Summer Letter in Jakarta 1 tix VIP 1 tix GOLD Walaupun bodoh dipembayaran :) Yang mau di Singapore insyaAllah bisa soalnya td karena pake mastercard jadi gabisa usahakan pakai visa/qris https://t.co/Y3JqMvQwEw,neutral,9.189.862.012.863.150
2024-05-25 07:08:16+00:00,bengong dikit langsung scan QRIS,negative,9.940.062.761.306.760
2024-05-25 08:11:32+00:00,need jasa convert spay ke mandiri/dana/seabank. Pay bisa scan qris #zonauang #Zonajajan,neutral,9.969.004.392.623.900
2024-05-25 08:48:26+00:00,Tips dari gue bayarnya pake qris. Langsung dapet WA ga nyampe 10 detik..,neutral,9.858.243.465.423.580
2024-05-25 09:32:32+00:00,Mau ceritaa jadi aku beli tiket sancaka go show jam 16.40. Lalu beli lah aku online dan bayar pakai QRIS ternyata tiketnya gak berhasil tapi saldoku udah kepotong. Ditunggulah 1 jam tetep aja gak muncul2 tu kode bookingnya. Trs aku ngide 30 menit,neutral,6.620.052.456.855.770
2024-05-25 09:35:04+00:00,Want to buy akun kosongan yang include emailnya kalau bisa yang bayarnya pakai qris #zonauang #zonajajan,neutral,9.887.632.131.576.530
2024-05-25 10:29:08+00:00,Di kalianda ini makan apa sih yang bisa bayar pake qris,neutral,9.764.252.305.030.820
2024-05-25 11:54:08+00:00,hsr! ada qris deco yang bisa pakai karakter hsr ga yaa? aku mauu belii (atau resize layout ke qr deci jugak boleh) mAKASIi,neutral,9.401.251.673.698.420
2024-05-25 12:00:31+00:00,guyss di key key vi itu bisa bayar pakai qris 0vo ga ya??,neutral,9.936.178.922.653.190
2024-05-25 12:18:31+00:00,di suatu cgv : slmat datang mau nonton film apa? : *sebut judul film* yang jam 15.40 ya : *ngomong tapi kependam suara orang lagi perform* : ? ya? dapat minum gratis? : ...? enggak : .... : .... : *aduh mau pulang* bisa bayar pake qris? : oh boleh,negative,7.291.111.946.105.950
2024-05-25 12:43:14+00:00,dailei- kalian qrisnya pake qris apa? terus nyimpen hasil nge-bea bagusan di bank apa yaa? Thank you!,neutral,6.680.602.431.297.300
2024-05-25 13:24:16+00:00,Huahhh jadi laper kan! Semudah itu jajan pake Qris di Flip yaa Kak! Mana nih pasukan jajan malem minggu pake Qris?,negative,9.741.026.759.147.640
2024-05-25 13:25:01+00:00,Tabe rencana ini mauka naik bus mamminasata rombongan sama keluarga bisaji itu pembayarnya qris tpi pake satu akun ewallet atau satu kartu emoney untuk bnyk orng?,neutral,9.789.838.194.847.100
2024-05-25 13:32:15+00:00,Ujicoba POC on-ramp beli Matic (Polygon) pake QRIS full nocode cuman pake woocommerce + n8n + thirdweb engine Next coba bikin beli NFT pake QRIS :D (no gas fee needed) Kalau mau nyobain https://t.co/sgUdaLTMgz Butuh email/phone karena konfirmasi transaksi dikirim ke sana. https://t.co/f4vCEj0Y8h,neutral,9.224.749.207.496.640
2024-05-25 15:01:28+00:00,kak cara gunain trakteer itu gmn si? - Daftarnya kah? Daftar biasa kokk dia di google ya. Terus nanti kalo misal ada author yg up karyanya di trakteer bisa menggunakan pembayaran yg support sama pihak trakteer atau bisa pake qris #tellonym https://t.co/TZRpI9Or3i https://t.co/5gk0iPiDST,neutral,959.297.776.222.229
2024-05-25 15:15:29+00:00,gk sabar pakai qris sopi ku dabis totot bgt dah,negative,9.701.767.563.819.880
2024-05-25 19:02:02+00:00,cash bikin gue boros tapi gue juga tetep asal aja scan qris tanpa peduli harga . . . https://t.co/XZR2O4xdui,negative,6.876.410.841.941.830
2024-05-26 00:54:26+00:00,mau wm dan chibi commis yg cuteeee. Yg bisa payment pake qris #zonauang,neutral,6.131.043.434.143.060
2024-05-26 03:06:10+00:00,yujiem circle k kinanti bisa bayar pake qris nggak yh gusy,neutral,9.961.158.037.185.660
2024-05-26 03:13:04+00:00,BI: Transaksi via Kartu ATM Anjlok Tahun Ini QRIS Melesat https://t.co/MkTpbZwQvE,neutral,9.953.334.927.558.890
2024-05-26 04:35:29+00:00,PRE ORDER RPWP LUCKY DRAW Soundwave / Musicart SET (3 album + 4 LD) 1.040K dp 715K est 1 65 kg 1 album + 1 LD 308K dp 210K est 550 gr LD only 130K dp 80K ️ Bersih Ina ️ Grup Order ️ Scan Qris Jatim https://t.co/hBbKHlP3R5,neutral,993.308.424.949.646
2024-05-26 04:36:01+00:00,Masih ada juga ya pom bensin yang gak bisa cashless.. hari gini gitu pedagang cilok aja udah pake qris.,neutral,6.089.088.320.732.110
2024-05-26 05:19:05+00:00,QRIS Melonjak Transaksi ATM Menurun Dratis di 2024 https://t.co/Sql1yVABB1 #beritajogja #jogja #jogjaistimewa https://t.co/yLe8ywl81u,neutral,9.921.757.578.849.790
2024-05-26 05:55:25+00:00,tuker dana ke gopay bayar pake qris butuh cepettt #zonauang,neutral,9.354.555.606.842.040
2024-05-26 06:28:01+00:00,Kok spaylaterku gabisa ya buat gestun? pake qris neo apa harus qris khusus? #zonauang,negative,7.548.285.722.732.540
2024-05-26 06:28:46+00:00,banyak pro kontra sama hal ini. gue juga orangnya kaga bisa kaga punya cash. Kalo bayar qris mulu suka gatau diri kek anaknya mami ipel aja,negative,9.968.751.668.930.050
2024-05-26 07:17:13+00:00,gw mimpi #GMMTVOuting2024 disponsori sama indom1e bjirrrr. di mimpi gw ikutan outing terus tau tau dikasih mie kuah yang kaldu ayam. DIMASAKIN POND NARAVIT aowkaowk terus di mimpi tuh gw scan qris ke force fc BUAT DAPETIN MOMEN TAYNEW,neutral,8.084.961.771.965.020
2024-05-26 07:26:24+00:00,kal ada yg beli paket kuota xl terus nomor nya pakai +62 856-6760-15035 itu penipu yahh gopay pake no itu kalo dana pake Qris nama merchant nya hengpyu store itu penipu yahh hati oke #zonauang #Zonajajan,negative,9.857.956.171.035.760
2024-05-26 08:10:49+00:00,Info Promo DairyLand Cimory pakai QRIS BCA Diskon 20rb untuk tiket Pembayaran via QRIS BCA Berlaku di cabang Cisarua Cipayung Cepogo Cheese Park Boyolali Berlaku hingga 16 Juni 2024 Bantu support kami dengan like comment dan repost ya. https://t.co/z65i1dZUQH,neutral,9.797.948.598.861.690
2024-05-26 08:56:07+00:00,KODE PROMO / REFERRAL BANK JAGO &gt;&gt;&gt; RAL127A6 &lt;&lt;&lt; 1. Masukkan kode referral di atas saat registrasi di aplikasi Jago 2. Wajib mengisi saldo minimal Rp 500.000 dan transaksi minimal Rp 20.000 pakai QRIS Jago 3. Pertahankan saldo selama 30 hari dapat bonus Rp 50.000,neutral,9.921.592.473.983.760
2024-05-26 09:07:14+00:00,Baru beberapa hari lalu ngeliat mesin ini pada penjual cendol di petaling street KL. Hari ini ternyata udah dipake sama Dapur Jawa Pujasera Blok M Square. Pas kita berhasil bayar QRIS langsung ada notif (beserta suaranya). Keren https://t.co/MEe3nyTQUa,positive,5.559.802.055.358.880
2024-05-26 09:28:04+00:00,Apa jawaban dari bisa bayar pake qris? Yak benar qris nya pake apa kak?,neutral,9.347.387.552.261.350
2024-05-26 09:48:10+00:00,guys adakah yg pernah transaksi qris gagal tp saldo kepotong?,neutral,9.134.876.132.011.410
2024-05-26 10:01:18+00:00,Aku ingin jajan tp pas liat dompet kosong.. ni abang2 nya ga bisa kah klo gw bayar pake qris aja?? nasib yg ga suka simpen uang cash banyak d dompet tau2 dh kosong aja,negative,9.875.079.989.433.280
2024-05-26 10:50:00+00:00,Bs! Haiii mungkin ada yang masi cari tempat po ls nct ver 2 yang ini surabaya bisa pakai qris bisa bookslot dulu,neutral,9.950.690.269.470.210
2024-05-26 11:03:26+00:00,Ba yang pake qris kalian pake qris apa? Terus biaya adminnya gede nggak? Trimakasihh #zonauang,negative,7.663.655.281.066.890
2024-05-26 12:44:18+00:00,G bawa hp Percuma bawa hp kalo pas sinyalnya ilang waktu lagi bayar pake qris kan g bisa,negative,984.150.767.326.355
2024-05-26 13:50:48+00:00,‍️ : Bayar pake QRIS bisa mbak? : Pakai bank apa mas? ‍️ : B** mbak. : Oh bisa mas. Scan disini ya. (Menunjuk ke layar LCD Bukannya satu QRIS buat semua bank ya? Kok dibeda in,neutral,6.467.128.396.034.240
2024-05-26 15:36:06+00:00,tawarin gtc premium yg bisa bayar pake qris dong #zonauang,neutral,9.875.340.461.730.950
2024-05-26 16:19:39+00:00,bayarnya pake qris ya kak https://t.co/oyM1dxGjHi,neutral,9.934.495.091.438.290
2024-05-26 17:30:10+00:00,Heh @kontakBRI bener-bener status pengaduan selesai saldo tidak balik lagi. Kurang asem ya untung ini nilainya nggak seberapa. Saya sangat nggak rekomen transaksi qris pakai brimo. Kalau gagal uang tidak kembali. Bener-bener bank negara yang pelayanannya kurang banget banget.,negative,9.942.386.150.360.100
2024-05-26 17:36:39+00:00,Gilak ati-ati banget pakai qris brimo. Kalau gagal salah2 uang melayang. Edan ini apps. Baru kali ini ada aplikasi transaksi pembayarannya gagal tapi saldo kepotong. Dan saldo tidak balik lagi. Coba itu berapa ratus orang yg ada case sama dari nominal ribuan sampai jutaan?,negative,9.944.122.433.662.410
2024-05-26 17:55:00+00:00,madt info warung madura sekitar kampus yg bisa bayar pake qris,neutral,9.955.872.297.286.980
2024-05-26 21:54:58+00:00,Bismillah Yuk lengkapi Infaq subuh Pakai Qris siapa Tau ada sisa saldo Rp1000 Rp2000 dst Gopay. Link Aja. DOKU. DANA. OVO . ShopeePay. Dll Buat Yatim&amp;Duafa di Muslim Minoritas aja. Konfirmasi klik https://t.co/BevJJIo9ID https://t.co/ncLao9doK4,neutral,9.811.713.695.526.120
2024-05-26 21:55:41+00:00,Jadi sim digital ya @DivHumas_Polri jadi tinggal tunjukin hp scan qris klo melanggar @kompascom @RadioElshinta,neutral,9.903.104.901.313.780
2024-05-26 22:52:01+00:00,slot gacor mandalatoto link gacor cuan https://t.co/sBK9M4WNOm https://t.co/y7P0ewHDUO,neutral,8.577.010.035.514.830
2024-05-27 00:05:37+00:00,KODE REFERRAL BANK JAGO RIF0F8DC 1. Masukkan kode referral di atas saat registrasi di aplikasi Jago 2. Wajib mengisi saldo minimal 500.000 dan transaksi minimal 20.000 pakai Qris Jago 3. Pertahankan saldo selama 30 hari Bonus 50.000 tunai Tag kami dari 27 bulan mei,neutral,9.924.353.957.176.200
2024-05-27 03:50:54+00:00,bisa gasih beli tiket cgv offline tapi bayar pake QRIS?,neutral,9.923.740.029.335.020
2024-05-27 05:13:22+00:00,orang miskin mana yang ga punya cash? (gue) sebel banget warung sini ga mau pake qris aja kah,negative,9.967.876.672.744.750
2024-05-27 05:14:11+00:00,pernah bbrp kali trs abis itu gak jadi deh. iya sih memudahkan pake qris itu tp klo ternyata lagi pegang cash doang gimana ya. apalagi nyari atm yg bisa setor tunai kan agak jauh/susah,negative,9.555.831.551.551.810
2024-05-27 05:23:30+00:00,help RT hai semuaa ku lagi cari pembeli yang sepertinya kelebihan saat bayar melalu qris dengan nominal 250k letaknya di booth C-48 day 2 sekitar pukul 17.53 dengan inisial JMH bisa dm aku dengan sebutin inisial dan bukti pembayarannya thaankyouu,neutral,9.853.492.379.188.530
2024-05-27 05:27:59+00:00,Aku malah terbalik klo nyari tempat makan yg bisa pake qris skrg mang soto dan toko kelontong deket rumah udah bia pake qris.. yuhuuu love sekali,positive,9.942.116.141.319.270
2024-05-27 06:12:48+00:00,siapa pake qris spartner? punyaku udah disetujui tapi bingung dimanaa qr nya,neutral,7.888.665.199.279.780
2024-05-27 06:39:34+00:00,Dear orang yang suka bayar pake qris tapi gak sabaran mending pake cash aja dah ribet ajig belom masuk dah cabut aja di lu kepotong di kita gak masuk kalo gagal saldo refund ke lu ke gua jadi nya nombok syalan,negative,6.322.352.290.153.500
2024-05-27 07:41:20+00:00,ini emng sinyal lagi error apa gmna dah? mau bayar pake qris tadi gabisa trus buka sosmed lemot bgt,negative,9.969.004.392.623.900
2024-05-27 07:57:03+00:00,Guyss mohon info diy bisa pake qris gak yaa?,neutral,9.959.036.707.878.110
2024-05-27 08:09:01+00:00,Scan Qris sakti masih bisa yah fee murahh sayy yg butuh gestun spaylater sung wa aja beb #zonauang,neutral,8.735.184.073.448.180
2024-05-27 08:43:02+00:00,Wal warung yadi di pramuka tu bisa bayar pakai qris lah yo,neutral,6.163.867.115.974.420
2024-05-27 08:46:26+00:00,-Bu pake qris saged -Ohh ga bisa mas -Ohh transfer saged mboten -Ga bisa mas tunai hanya tunai (pegawainya ikut nimpalin dr belakang : tunai mas cuma bisa tunai) -Ohh njih bu -Tunai mas tunai itu tu atm tu deket di pom -iyo iyoooo su! Crigis men gathel! (tp dalem hati hehehe),negative,6.735.237.836.837.760
2024-05-27 08:54:03+00:00,sedikit mirip: mau bayar cash mereka ga ada kembalian. mau pake qris minimal 100rb. ya gue tinggal tokonya wkwkwk,neutral,9.221.117.496.490.470
2024-05-27 09:11:47+00:00,need joki BAB 1 akuntansi yg sekaligus ama mendeley plus pembayaran yg bisa pake QRIS #jokitugas #jokiakuntansi #joki #zonauang,neutral,9.882.434.010.505.670
2024-05-27 09:14:11+00:00,HARI TERAKHIR Nikmati Simple Set Teriyaki seharga Rp9.999 di Hokben! Bayarnya tinggal scan QRIS dari Saldo Aktif dan Jenius Paylater. Masih ada 30 ribu kuota promo hingga jam 22:00 WIB malam nanti. Yuk serbu sebelum kehabisan! Cek di https://t.co/NmiF0yfiR9 https://t.co/f8uP51xlmE,neutral,9.358.956.813.812.250
2024-05-27 09:54:57+00:00,Catet nih Sobatblu! Setiap Kamis jajan Es Kopi Keluarga di Family Mart bisa dapet cashback langsung 6 Ribu loh Bayar aja paker QRIS blu dan masukkin kode voucher BLUFAMMEI2024 ya https://t.co/2CfBUd0Cng,neutral,9.495.949.745.178.220
2024-05-27 10:39:39+00:00,open jasa cv convert tf transfer pindah saldo antar ewallet fee start 1k prem &amp; start 2k nonprem (belum verif ktp) scan pakai qris qr #zonauang,neutral,9.977.889.060.974.120
2024-05-27 11:03:06+00:00,Hp soalnya pake qris,neutral,9.955.334.663.391.110
2024-05-27 11:15:52+00:00,Njir malu banget cerita di Indomaret ada temen aku ngeliat aku. Langsung dong aku tawarin point terus pas bayar pake qris bri abg nya bilang Saldo nya gak cukup kak Anjassssssssyyyyy aksjshahdksjshd Tai banget ga liat liat tapi bisa kok masih ada gopay,negative,9.951.007.962.226.860
2024-05-27 11:38:03+00:00,wta yang pakai qris gopay itu cairnya biasa kapan yaa? #zonauang,neutral,9.856.001.138.687.130
2024-05-27 12:24:16+00:00,mau tanya dong yang pake qris gopay selama ini aman ga ya? sfu #zonauang,neutral,9.877.558.946.609.490
2024-05-27 12:36:57+00:00,Wah uang kepotong dr transaksi qris gagal BCA bulan lali ga balik2,negative,913.429.319.858.551
2024-05-27 12:58:07+00:00,Ada yg mengalami brimo ga bs bayar qris ga ??? Eh maksudnya bayar qris pake brimo? @BANKBRI_ID,neutral,9.905.256.032.943.720
2024-05-27 13:55:25+00:00,maw tanya dong muts kalo misal gopay yg belum upgrade ke gopay plus tuh bisa tf pake qris gasihh?? #wta #zonauang,neutral,989.452.064.037.323
2024-05-27 14:01:58+00:00,Beli nasi goreng bisa pake qris gasi,neutral,9.939.792.156.219.480
2024-05-27 14:56:14+00:00,Terus sehat dengan yang alami Terus sehat dengan yang lokal🇮🇩 Terus minum jamu tiap hari~~ Jangan lupa transaksinya pakai QRIS myBCA atau BCA mobile! Biar bisa menangkan hadiah menarik di #GebyarHadiahBCA Cek info selengkapnya di https://t.co/jCE0ayp8Qm https://t.co/l1p8LISUHk,neutral,9.762.029.051.780.700
2024-05-27 15:20:17+00:00,Daftar Situs Slot Gacor Hari Ini Terbaik dan Terpercaya Mandalatoto link gacor resmi aman terpercaya https://t.co/sBK9M4WfYO linkgacor situsgacor slotgacor https://t.co/ec5O5H1rNc,neutral,8.197.061.419.487
2024-05-27 16:14:45+00:00,Penasaran deh sama umkm f&amp;b yg pake qris. Soalnya kan settlement qris bisa 2-5 hari kerja. Itu caranya modalin uang kas buat belanja tiap hari bahan makanan &amp; minuman gmn,neutral,9.139.478.206.634.520
2024-05-27 22:15:58+00:00,Yuk sedekah subuhnya di pesantren @PeduliYatimBrsm ! Mulai dari 1000 rupiah sudah menjadi bagian bahagiakan adik santri... SCAN KODE QRIS UTK LEBIH MUDAH BERSEDEKAH! Atau transfer Rekening Donasi: BSI : 7243558535 ( peduli yatim bersama) https://t.co/WUVpWlvUHE,neutral,8.610.952.496.528.620
2024-05-27 22:35:47+00:00,Bismillah Yuk lengkapi Infaq subuh Pakai Qris siapa Tau ada sisa saldo Rp1000 Rp2000 dst Gopay. Link Aja. DOKU. DANA. OVO . ShopeePay. Dll Buat Yatim&amp;Duafa di Muslim Minoritas aja. Konfirmasi klik https://t.co/7tn17dTI0j https://t.co/PWVPrEDzSo,neutral,9.874.407.052.993.770
2024-05-27 23:58:44+00:00,Dia nih penipu ulung pokoknya qris atas nama ABBOS CELL itu PENIPU akunnya gonta ganti usn. Pokoknya kalo mau transaksi pake qris terus namanya ABBOS CELL jangan mau! FIX PENIPU!,negative,9.967.846.870.422.360
2024-05-28 00:11:23+00:00,wal cod an shopee kawa pakai qris lah yuu,neutral,7.960.633.039.474.480
2024-05-28 00:20:14+00:00,BELI CIMORY DOANG DI ALFA PAGI2 DH BIKIN BETMUT TAIIIIIIIIII!!!! Harganya 6 brp gt DI DISPLAY. trs mau bayar pake qris NAH DI ALFA INI ADA QRIS YANG WARNA MERAH ITU YG KITA SCAN. TRS PAS DIKASIR AKU TANYA TOTALNYA BRP AKU JG UDH MAKE SURE DAN TOTALNYA 7RB SESUAI dikomputer https://t.co/JAwl92fU4s,neutral,8.848.006.129.264.830
2024-05-28 02:21:10+00:00,saldo qris buat 1 orang rt ini + tag akun @drippwy pake kata/emot. end malem #zonauang,neutral,9.282.591.938.972.470
2024-05-28 03:01:58+00:00,sebel bgt lg pengen beli kopi trs gabisa pake qris gbs pake kartu trs taunya KOPINYA GAADA,negative,996.285.080.909.729
2024-05-28 03:29:32+00:00,orang gila mana yang udah ambil tunai tapi masih scan qris,negative,9.674.770.832.061.760
2024-05-28 04:19:28+00:00,WTS ACC AKUN KOSONGAN Y LAMA 9.500 pake qris ⸝⸝：Verif All no mastip ⸝⸝：-ssb (ganti usn) ⸝⸝：Masuk mt non moots ⸝⸝：Data email lengkap #zonauang https://t.co/KkNRjFNyHM,neutral,9.815.340.638.160.700
2024-05-28 04:35:15+00:00,I : pakai kris ya mba Mba kasir: kyuris? I: ya Iyain ajalah ya ampe besoknya pas mau bayar pake qris i bilangnya kyuris :'v Yang bener ya krissssss aaaaaaaaaa,neutral,4.969.777.762.889.860
2024-05-28 04:38:51+00:00,Tanyarl kalo di indimirit bayar pake qris ada biaya adminnya gak?,neutral,9.898.248.314.857.480
2024-05-28 04:44:00+00:00,Isi bensin di SPBU. Sudah diisi ke Tanki baru tahu kalau duit saya dicolong dari dompet.. itu duit satu2nya.. (belum jaman QRIS dsb) Untung punya koneksi internet bisa chat adek minjem duit buat bayar bensin..,neutral,5.944.385.528.564.450
2024-05-28 05:10:28+00:00,Mana sekarang tukang parkir tuh suka ada aja ide atau caranya. Misal bilang gada receh atau uang kecil gitu nanti mereka mengeluarkan scan barcode. Bayar pake QRIS aja kalo gitu Mbak. TAHIK.,negative,7.255.645.394.325.250
2024-05-28 06:06:39+00:00,I was about to buy sushi from hero nipah mall terus mau bayar pke qris kan karena gue samsek ga bawa cash. btw sebelum ke heronya gue udah makan di ichiban dan bayar pake qris and it was fine. terus gue mau bayar pake qris lagi kan di hero tapi tuh gabisa kayak-,negative,5.262.397.527.694.700
2024-05-28 06:28:56+00:00,cek turnitin bisa pake qris #zonauang,neutral,998.187.243.938.446
2024-05-28 06:32:43+00:00,Demi keamanan dan kenyamanan bersama harap periksa transaksi QRIS secara teliti dengan memperhatikan 4 tips berikut! @genpeka_ #GeberPK #Kepercayaan #YangUtama #CIMBNiaga #WaspadaSelalu #KonsumenCerdasPeKABertransaksi https://t.co/W4ECdgOQy3,neutral,980.434.238.910.675
2024-05-28 07:55:10+00:00,BRI gausah diajak pake qris harusnya,negative,7.332.444.787.025.450
2024-05-28 08:07:05+00:00,Kalian yang anak ba pernah mikir bayar pajak gasi? Kan transaksi make qris kelacak..... #zonauang,negative,9.853.190.183.639.520
2024-05-28 08:26:10+00:00,Nyokap gw ni salah satu orang yang suka banget make cash bayar ratusan ribu sampe sejuta aja tetep maunya cash padahal punya debit?? Terus waktu itu gw ajarin cara pake qris sekarang dia ketagihan jir WKWKWK malah nanya duluan bisa pake qris gak bayarnya.,positive,4.482.402.205.467.220
2024-05-28 08:26:38+00:00,wtb canva prem yang paymentnya bs pake qris #zonauang,neutral,9.934.388.995.170.590
